AppID,Name,Release date,Estimated owners,Required age,Price,DLC count,Supported languages,Windows,Mac,Linux,Positive,Negative,Achievements,Recommendations,Average playtime forever,Median playtime forever,Categories,Genres,Tags,Developer,Publisher
424060,The Glow,2015-12-10,0 - 20000,0,3.99,0,['English'],True,False,False,8,16,11,0,0,0,"Single-player,Steam Achievements","RPG,Strategy","['RPG', 'Strategy', 'Indie']",Brainwashing games,Brainwashing games
514870,Fat City,2018-10-22,0 - 20000,12,9.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",True,False,False,3,0,19,0,0,0,"Single-player,Steam Achievements,Full controller support,Remote Play on TV","Casual,Indie,Strategy","['Strategy', 'Indie', 'Casual']",Heavy Iron Studios,"Heavy Iron Studios, Inc."
548290,Dark Eden,2016-11-28,50000 - 100000,0,0.0,0,['English'],True,False,False,124,132,0,0,1,1,"Multi-player,MMO,PvP,Online PvP","Free to Play,Massively Multiplayer,RPG","['Free to Play', 'RPG', 'Massively Multiplayer']",SOFTON ENTERTAINMENT,SOFTON ENTERTAINMENT
695420,Hex: Origins,2017-09-23,0 - 20000,0,1.99,0,"['English', 'French', 'German', 'Romanian', 'Russian', 'Simplified Chinese', 'Italian', 'Spanish - Spain']",True,True,True,8,0,19,0,0,0,"Single-player,Steam Achievements,Steam Workshop,Steam Cloud,Stats,Steam Leaderboards,Includes level editor","Casual,Indie","['Indie', 'Casual', 'Puzzle']",Pretty Bat Games,Pretty Bat Games
1241110,ANARCHY,2020-05-07,500000 - 1000000,0,0.0,0,['English'],True,False,False,12,6,0,0,0,0,Single-player,"Action,Adventure,Casual,Indie","['Indie', 'FPS', 'Action']",NewProjekt,NewProjekt
587490,Dark Throne,2017-03-03,0 - 20000,0,0.99,0,['English'],True,False,False,17,17,80,0,0,0,"Single-player,Steam Achievements,Partial Controller Support","Action,Adventure,Indie,RPG","['Action', 'Adventure', 'Indie']",Marcin Mikołajczyk,Back To Basics Gaming
546050,Puyo Puyo™Tetris®,2018-02-27,500000 - 1000000,0,19.99,0,['English'],True,False,False,4181,806,42,4195,6557,7750,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together","Action,Casual","['Puzzle', 'Casual', 'Competitive']","Sonic Team,Bitbaboon",SEGA
301700,Numba Deluxe,2014-05-23,200000 - 500000,0,2.99,0,['English'],True,False,False,164,95,0,0,119,227,Single-player,Casual,"['Casual', 'Puzzle', 'Singleplayer']",Cobra Mobile,KISS ltd
2004200,Pickup One,2022-06-03,0 - 20000,0,19.99,0,['English'],True,False,False,0,1,0,0,0,0,Single-player,"Casual,Indie,Racing","['Casual', 'Arcade', '3D']",seagull home,Pickup One
1588070,DuckMan,2021-04-17,0 - 20000,0,3.99,0,"['English', 'Russian']",True,False,False,2,8,5,0,0,0,"Single-player,Steam Achievements","Action,Indie","['2D Platformer', 'Action', 'Platformer']",Reforged Group,Reforged Group
730310,DYNASTY WARRIORS 9,2018-02-13,1000000 - 2000000,0,44.99,167,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Korean', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']",True,False,False,3075,6009,44,5946,215,76,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play Together",Action,"['Action', 'Hack and Slash', 'Open World']","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
242530,The Chaos Engine,2013-08-29,100000 - 200000,0,9.99,0,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian']",True,True,True,245,130,34,226,139,191,"Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Captions available,Partial Controller Support,Steam Cloud,Steam Leaderboards,Remote Play Together",Action,"['Action', 'Retro', 'Co-op']","Abstraction Games,The Bitmap Brothers",Rebellion
1372570,Domino House,2020-10-28,0 - 20000,0,7.99,0,"['English', 'French', 'German', 'Spanish - Spain', 'Dutch', 'Portuguese - Brazil', 'Turkish', 'Russian']",True,True,True,21,1,9,0,0,0,"Single-player,Steam Achievements","Adventure,Indie","['Point & Click', 'Puzzle', 'Adventure']",Purple Cable,Purple Cable
1345820,Ragnarock,2021-07-15,50000 - 100000,0,16.24,17,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",True,False,False,2108,111,11,1996,171,281,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements","Casual,Indie,Racing,Sports","['Rhythm', 'VR', 'Multiplayer']",WanadevStudio,WanadevStudio
420270,Into the Void,2015-12-04,0 - 20000,0,1.99,0,"['English', 'Russian']",True,True,True,80,50,19,0,269,270,"Single-player,Steam Achievements,Steam Trading Cards","Adventure,Indie,RPG,Strategy","['Strategy', 'Adventure', 'Space']",Mozg Labs,Mozg Labs
435790,10 Second Ninja X,2016-07-19,200000 - 500000,0,0.99,0,"['English', 'French', 'German', 'Spanish - Spain', 'Russian']",True,False,False,2083,481,12,171,142,12,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards,Remote Play on TV","Action,Indie","['Action', 'Indie', 'Platformer']",Four Circle Interactive,Curve Games
926310,咕啾！文鸟恋爱物语 Love Story of Sparrow,2019-02-01,0 - 20000,0,0.99,0,['Simplified Chinese'],True,True,False,242,27,40,259,0,0,"Single-player,Steam Achievements,Captions available","Adventure,Casual,Indie","['Adventure', 'Casual', 'Indie']",豆干叠叠木,豆干叠叠木
788020,Critical Gravity,2019-12-16,0 - 20000,0,9.99,0,['English'],True,False,False,6,2,61,0,0,0,"Single-player,Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Stats,Steam Leaderboards","Action,Casual,Indie,Racing,Simulation,Sports,Strategy","['Racing', 'Simulation', 'Action']",MOGA Creative,MOGA Creative
467400,Go For Launch: Mercury,2021-07-04,0 - 20000,0,9.99,0,['English'],True,False,False,53,11,0,0,0,0,Single-player,"Action,Indie,Simulation","['Simulation', 'Action', 'Indie']",Joe Chisholm,Joe Chisholm
856730,ARENA 8,2018-05-16,20000 - 50000,0,0.49,0,['English'],True,False,False,1,3,0,0,0,0,Single-player,"Action,Casual,Indie","['Arena Shooter', 'Martial Arts', 'Pixel Graphics']",Artur Rezende,PROATIV GAMES
1106950,Furries & Scalies: Friendswood,2020-01-31,0 - 20000,0,9.99,0,['English'],True,False,True,1,0,27,0,0,0,"Single-player,Steam Achievements","Adventure,Casual,Indie,RPG","['Time Management', 'Dating Sim', 'Casual']",Stegalosaurus Game Development,Stegalosaurus Game Development
1274570,DEVOUR,2021-01-28,1000000 - 2000000,0,3.99,2,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Turkish', 'Thai', 'Portuguese', 'Czech', 'Dutch', 'Finnish', 'Norwegian', 'Portuguese - Brazil', 'Romanian', 'Hungarian']",True,True,False,41425,3672,74,34613,303,216,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",Indie,"['Horror', 'Online Co-Op', 'Multiplayer']",Straight Back Games,Straight Back Games
1470790,Doug Flutie's Maximum Football 2020,2020-12-29,0 - 20000,0,29.99,0,['English'],True,False,False,26,24,21,0,0,0,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Partial Controller Support,Remote Play Together","Indie,Sports","['Sports', 'Football', 'Simulation']",Canuck Play Inc,Canuck Play Inc
1087620,Life In Yima / 依玛村生活,2021-04-05,0 - 20000,0,5.99,0,"['Simplified Chinese', 'English', 'Traditional Chinese']",True,False,False,14,2,22,0,0,0,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Action,Adventure,Casual,Indie,RPG,Early Access","['Casual', 'Action RPG', '2D Platformer']",Yima VLG.,Yima VLG.
1348430,Chicken Bomb,2020-07-29,0 - 20000,0,0.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Portuguese - Brazil', 'Russian']",True,True,True,68,3,17,0,0,0,"Single-player,Steam Achievements,Partial Controller Support","Action,Adventure,Casual,Indie,RPG","['RPG', 'Action', 'Adventure']",GoesSoft,GoesSoft
1547580,Welcome To... Chichester 2 - Part II : No Extra Regrets For The Future,2021-09-30,0 - 20000,0,9.99,3,['English'],True,True,True,6,0,35,0,0,0,"Single-player,Steam Achievements,Captions available,Steam Cloud","Action,Adventure,Casual,Indie","['Visual Novel', 'Casual', 'Anime']",Triority Interactive Novels,Triority Interactive Novels
1253680,Super Soccer Blast,2020-06-19,0 - 20000,0,7.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",True,False,False,79,29,16,0,0,0,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together","Casual,Indie,Sports","['Soccer', 'Sports', 'Indie']",Unfinished Pixel,Unfinished Pixel
497670,Line/Dash,2016-07-11,0 - 20000,0,1.99,0,['English'],True,True,True,25,7,0,0,119,119,"Single-player,Steam Trading Cards,Partial Controller Support","Action,Indie","['Indie', 'Action', 'Arcade']",Gamera Interactive,Gamera Interactive
850040,PuzzGun,2018-05-09,0 - 20000,0,2.99,0,['English'],True,False,False,15,1,0,0,0,0,"Single-player,Full controller support,Steam Cloud",Indie,"['Indie', 'Puzzle-Platformer', 'Puzzle']","Aleksi Rajamäki,Matias Rajamäki",Codera
7940,Call of Duty® 4: Modern Warfare®,2007-11-12,1000000 - 2000000,18,9.99,0,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",True,True,False,16788,1211,0,13997,1034,449,"Single-player,Multi-player",Action,"['FPS', 'Action', 'Multiplayer']",Infinity Ward,Activision
741770,Santa's vacation,2017-11-22,0 - 20000,0,1.99,0,['English'],True,True,False,9,4,0,0,0,0,"Single-player,Steam Leaderboards","Action,Adventure,Indie,RPG","['Action', 'Adventure', 'RPG']",ElZzap Software,ElZzap Software
110630,Mutant Storm: Reloaded,2012-03-21,20000 - 50000,0,4.99,0,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",True,False,False,33,15,12,0,39,66,"Single-player,Multi-player,Co-op,Shared/Split Screen,Full controller support,Remote Play on TV,Remote Play Together","Action,Indie","['Indie', 'Action', 'Twin Stick Shooter']",PomPom Games,PomPom Games
572330,The Fan,2017-05-10,0 - 20000,0,5.99,0,"['English', 'French']",True,False,False,72,43,0,0,11,11,"Single-player,Steam Trading Cards",Adventure,"['Violent', 'Adventure', 'FMV']",Ezhaac Studio,Plug In Digital
1683240,Misha Adventures,2021-07-25,0 - 20000,0,10.99,0,['English'],True,False,False,10,10,6,0,0,0,"Single-player,Steam Achievements","Adventure,Indie","['2D Platformer', 'Visual Novel', 'Platformer']",RecordRecordsGame,kazakovstudios
567150,Mosaics Galore,2018-07-27,20000 - 50000,0,0.49,0,"['English', 'Russian']",True,True,False,68,20,0,0,335,343,"Single-player,Steam Trading Cards",Casual,"['Casual', 'Puzzle']",Creobit,8Floor
700880,Kingdom: The Far Reaches,2017-09-08,100000 - 200000,0,9.99,0,['English'],True,True,True,2,0,0,0,0,0,Single-player,Adventure,"['Adventure', 'FMV', 'Fantasy']",Interplay,Interplay
1413090,Yoli TD,2021-09-28,0 - 20000,0,4.99,0,['English'],True,False,False,26,0,28,0,0,0,"Single-player,Steam Achievements","Action,Indie","['Tower Defense', 'Action', 'Rogue-lite']",My Oldschool Console,My Oldschool Console
1610860,Merek's Market,2021-09-15,0 - 20000,0,19.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",True,False,False,16,0,38,0,0,0,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Stats,Steam Leaderboards,Remote Play Together","Action,Casual,Indie,Simulation","['Casual', 'Indie', 'Action']",Big Village Games Ltd,Big Village Games Ltd
1305570,BRAVE PINBALL,2020-11-26,0 - 20000,0,9.99,0,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']",True,False,False,11,9,0,0,0,0,"Single-player,Partial Controller Support","Casual,Indie","['Casual', 'Indie', 'Pinball']","POWER UNIT,APOLLOSOFT",APOLLOSOFT
1609730,Aliens vs. Ghosts,2022-07-06,0 - 20000,0,4.99,0,['English'],True,False,False,69,2,0,0,0,0,Single-player,"Action,Early Access","['Action', 'Shooter', 'FPS']",Sayan,Sayan
717980,伏雨录：少年篇,2018-05-11,0 - 20000,0,6.99,0,['Simplified Chinese'],True,False,False,72,8,56,0,3,3,"Single-player,Steam Achievements","Adventure,Indie,RPG","['Adventure', 'Indie', 'RPG']",祥,祥
1417450,Grilled,2020-11-12,0 - 20000,0,2.99,0,['English'],True,False,False,1,0,0,0,0,0,Single-player,"Action,Casual,Indie,Early Access","['Violent', 'Gore', 'Blood']",Andorf Games,Andorf Games
778900,Magical Star Pillars,2018-04-27,0 - 20000,0,0.0,0,['English'],True,False,False,1,0,0,0,0,0,"Single-player,Partial Controller Support","Action,Adventure,Casual,Indie","['Action', 'Adventure', 'Indie']",Toolkitz Games,Toolkitz Games
1004200,Biathlon Battle VR,2020-02-13,0 - 20000,0,9.99,0,"['English', 'Russian', 'Simplified Chinese', 'French', 'German']",True,False,False,15,11,6,0,0,0,"Single-player,Steam Achievements","Indie,Racing,Simulation,Sports","['Sports', 'Simulation', 'Indie']",Academtech LLC,Animar Games
1506230,Bigfoot Forest,2021-01-08,0 - 20000,0,0.99,0,['English'],True,False,False,73,15,0,0,0,0,Single-player,"Action,Adventure,Indie","['Adventure', 'Action', 'Horror']",Bisquit Play,Bisquit Play
638230,Journey,2020-06-11,500000 - 1000000,0,14.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish']",True,False,False,20432,1120,14,19825,216,115,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Adventure,Indie","['Adventure', 'Beautiful', 'Indie']",thatgamecompany,Annapurna Interactive
1839080,The Pointless Car Chase: Refueled,2022-02-22,0 - 20000,0,0.74,0,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Japanese', 'Polish', 'Portuguese', 'Ukrainian', 'Italian', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Korean', 'Norwegian', 'Portuguese - Brazil', 'Romanian', 'Spanish - Latin America', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Vietnamese']",True,False,False,26,3,44,0,0,0,"Single-player,Steam Achievements,Full controller support,Steam Workshop,Steam Cloud,Stats,Steam Leaderboards","Action,Adventure,Casual,Indie,Racing","['Action', 'Racing', 'Arcade']","R.E.M. Studios,NullReferenceException",R.E.M. Studios
907460,Girlfriend Cards,2018-09-20,0 - 20000,0,0.99,0,['English'],True,False,False,11,18,0,0,0,0,Single-player,"Action,Adventure,Casual,Indie,RPG,Simulation,Sports,Strategy","['Sexual Content', 'Casual', 'Indie']",meokigame,meokigame
1307070,Vetrix,2020-05-20,0 - 20000,0,2.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese']",True,False,False,41,0,0,0,0,0,"Single-player,Steam Leaderboards",Casual,"['Casual', 'VR', 'Puzzle']",Pixel Racers,Pixel Racers
1221640,Ultra Foodmess,2020-02-20,0 - 20000,0,3.99,0,"['English', 'Portuguese - Brazil']",True,False,False,65,3,14,0,0,0,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Partial Controller Support,Remote Play Together","Casual,Indie","['PvP', 'Arcade', 'Cute']",Riftpoint Entertainment,Painful Smile
703120,Keeplanet,2018-04-06,0 - 20000,0,0.99,0,"['English', 'Russian']",True,False,False,14,8,21,0,0,0,"Single-player,Steam Achievements","Action,Casual,Indie,Simulation","['Casual', 'Indie', 'Simulation']",BigGame Studio,BigGame Publishing
328710,One Last Day,2015-04-28,0 - 20000,0,12.99,1,"['English', 'Spanish - Spain', 'French']",True,True,False,65,38,12,0,16,16,"Single-player,Steam Achievements","Action,Adventure,Indie,Early Access","['Adventure', 'Indie', 'Early Access']",Bloodwolf Studio,Bloodwolf Studio
926140,CHANGE: A Homeless Survival Experience,2020-05-01,100000 - 200000,0,14.99,1,"['English', 'German', 'Russian', 'Simplified Chinese', 'Turkish', 'Spanish - Spain']",True,True,True,1640,145,30,1656,827,1059,"Single-player,Steam Achievements","Adventure,Casual,Indie,RPG,Simulation,Strategy","['Rogue-like', 'RPG', 'Choose Your Own Adventure']",Delve Interactive,Delve Interactive
1700630,天下镖局,2022-05-24,0 - 20000,0,17.99,0,"['Simplified Chinese', 'Traditional Chinese']",True,False,False,79,43,45,117,0,0,"Single-player,Steam Achievements,Steam Cloud","Adventure,Indie,Simulation,Strategy,Early Access","['Strategy', 'Turn-Based Tactics', 'Adventure']",有杕之杜,有杕之杜
845290,Destructions,2018-07-03,0 - 20000,0,1.99,0,"['English', 'Polish', 'French', 'German', 'Spanish - Spain', 'Hungarian', 'Russian']",True,False,False,24,6,7,0,0,0,"Single-player,Steam Achievements,Steam Cloud,Stats","Action,Adventure,Casual,Indie","['Action', 'Open World', 'Indie']",LUXO Interactive,LUK KUS SOFT
739720,Penkura,2018-12-19,0 - 20000,0,9.99,0,['English'],True,False,False,37,3,0,0,0,0,Single-player,"Action,Adventure,Indie,RPG,Strategy,Early Access","['First-Person', 'RTS', 'Base-Building']",Lionsart,Lionsart
1776800,KarmaCrown,2021-11-02,0 - 20000,0,2.99,0,['English'],True,False,False,2,0,0,0,0,0,"Single-player,Steam Cloud","Action,Casual,Indie","['Action', 'Rogue-like', 'Shooter']",Furyface,Furyface
873970,Virtual Families 2: Our Dream House,2018-06-25,0 - 20000,0,7.99,0,['English'],True,False,False,14,11,0,0,232,232,Single-player,Simulation,['Simulation'],Last Day Of Work,Last Day Of Work
1593100,Earth Marines,2021-07-13,0 - 20000,0,10.99,0,"['English', 'Russian']",True,False,False,13,5,10,0,0,0,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Action,Indie","['Action', 'Adventure', 'Shooter']","HugePixel, Diedemor studio",HugePixel
1365900,Mystika 4 : Dark Omens,2020-08-08,20000 - 50000,0,9.99,0,"['English', 'French', 'German']",True,False,False,10,1,20,0,0,0,Single-player,"Casual,Indie","['Casual', 'Match 3', 'Hidden Object']",Unikgame,Unikware
962950,执行人 Executor,2018-11-06,0 - 20000,0,1.99,0,['Simplified Chinese'],True,False,False,14,2,0,0,0,0,Single-player,Indie,['Indie'],GuGong,GuGong
778120,Hyperbolic Ignition,2018-02-12,0 - 20000,0,0.99,0,['English'],True,False,False,3,3,7,0,0,0,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards","Action,Indie,Simulation","['Indie', 'Action', 'Simulation']",Kevin Nguyen,Kevin Nguyen
1187910,Third Rule of Universe.,2019-11-15,0 - 20000,0,3.99,0,['English'],True,False,False,2,1,0,0,0,0,Single-player,"Action,Indie,RPG","['Action', 'RPG', 'Indie']",Mifos Games,Mifos Games
